x,payoff,value,delta,gamma
0.8339423475690698,0.0,0.2652893436720824,0.5029834208213373,0.3505082909484827
0.8360399976384529,0.0,0.2663451980209842,0.5037182772422426,0.3501396574417299
0.8381362329662376,0.0,0.2674018793605606,0.5044518669380693,0.3497725809059773
0.8402310988461267,0.0,0.2684594058459637,0.5051842100301229,0.3494070439624579
0.8423245338724369,0.0,0.26951774179825705,0.505915289298855,0.3490430452373232
0.8444165886323867,0.0,0.2705769081138111,0.5066451266322929,0.348680567040887
0.8465072628904452,0.0,0.27163690006456825,0.507373726123987,0.3483195991817638
0.8485965135256893,0.0,0.2726976911454837,0.5081010769085452,0.3479601377495385
0.8506844045506928,0.0,0.2737593092524582,0.5088272053992,0.3476021631796584
0.8527708861068524,0.0,0.27482172445766845,0.509552098351179,0.34724567300278864
0.8548559838471967,0.0,0.2758849452341589,0.5102757687517965,0.34689065370184835
0.856939718942776,0.0,0.27694897785253786,0.5109982279815739,0.34653709223296403
0.8590220303728863,0.0,0.27801378659881043,0.5117194589032295,0.34618498788506713
0.8611029919993572,0.0,0.27907940471560805,0.5124394910885286,0.3458343201419467
0.8631825566726494,0.0,0.2801458035735173,0.513158312176401,0.34548508672324374
0.8652607427960417,0.0,0.2812129881067829,0.5138759324635487,0.3451372754989137
0.8673375752774222,0.0,0.28228096666285274,0.5145923644471537,0.3447908733626832
0.8694129928513042,0.0,0.2833497032676654,0.5153075908756506,0.34444588012054567
0.8714870703970286,0.0,0.2844192320386527,0.5160216414070504,0.34410227557266637
0.8735597546740159,0.0,0.2854895211159114,0.5167345015328664,0.34376005878354476
0.8756310744444222,0.0,0.2865605809325345,0.5174461849479997,0.3434192164096146
0.8777010407590639,0.0,0.287632412838958,0.5181566992155098,0.34307973794885527
0.8797696096868172,0.0,0.28870498970128355,0.5188660330078818,0.3427416211700205
0.8818368483307112,0.0,0.2897783419640958,0.5195742130563588,0.3424048473549277
0.8839026885969841,0.0,0.2908524299340518,0.520281219731217,0.3420694180362034
0.8859671871393829,0.0,0.2919272787295398,0.5209870760980948,0.3417353162314072
0.8880303236336762,0.0,0.2930028734823945,0.5216917788499273,0.3414025365935629
0.8900920889862968,0.0,0.29407920514618185,0.5223953285072156,0.34107107219850263
0.8921525272416163,0.0,0.295156292457413,0.5230977436933273,0.34074090805744106
0.8942115663080398,0.0,0.29623409345637935,0.5237990034115967,0.34041204652818635
0.8962692886081283,0.0,0.297312647035821,0.5244991392873573,0.3400844673612511
0.8983256315271497,0.0,0.2983919161578088,0.525198133541295,0.3397581719457179
0.9003806382362375,0.0,0.2994719192535882,0.5258960043563832,0.3394331456723023
0.9024342970521024,0.0,0.3005526460007214,0.5265927512421911,0.3391093824346285
0.9044865950527606,0.0,0.30163408540270537,0.5272883732764626,0.3387868763993822
0.9065375752773,0.0,0.3027162559852427,0.5279828884792721,0.33846561328496705
0.9085871714439402,0.0,0.3037991186096811,0.5286762778233083,0.3381455951701753
0.9106354643014161,0.0,0.3048827117984593,0.529368572018555,0.33782680255643527
0.9126823797819256,0.0,0.305966992246899,0.5300597494001806,0.3375092388428129
0.914727981454488,0.0,0.30705198950767654,0.5307498347842596,0.33719288703449024
0.9167722324247609,0.0,0.30813767993002045,0.5314388190468406,0.33687774535349035
0.9188151497657521,0.0,0.30922406849014,0.5321267112493189,0.336563803769252
0.9208567417163745,0.0,0.310311155515429,0.5328135174458595,0.3362510537589287
0.9228969815709538,0.0,0.311398922724003,0.5334992319171477,0.33593949217871
0.9249359199865655,0.0,0.3124873930977116,0.5341838749271659,0.33562910426218195
0.9269734891917035,0.0,0.3135765264243527,0.534867426942597,0.3353198929156349
0.929009772250251,0.0,0.3146663630972678,0.5355499190289237,0.3350118389490433
0.9310446849354651,0.0,0.3157568540407505,0.5362313261367859,0.3347049476265056
0.9330783079345197,0.0,0.3168480385045578,0.5369116784470975,0.33439920026557957
0.9351105810955448,0.0,0.31793988025480935,0.5375909589730128,0.3340945989681927
0.9371415508509334,0.0,0.3190324002758421,0.5382691863560467,0.3337911299429095
0.9391711899510791,0.0,0.3201255799778067,0.5389463545942164,0.33348879058007697
0.9411995132704176,0.0,0.32121942343859095,0.5396224717326135,0.3331875719682955
0.943226523767024,0.0,0.322313928348334,0.5402975418165852,0.33288746707381733
0.9452522074497113,0.0,0.3234090832464019,0.5409715632302294,0.3325884713822518
0.9472765947941435,0.0,0.3245049007299806,0.5416445491353699,0.3322905739649684
0.9492996456313552,0.0,0.32560135517670097,0.5423164891841026,0.33199377423454735
0.9513214152689994,0.0,0.3266984727090522,0.5429874047304821,0.33169805772263317
0.9533418400436813,0.0,0.3277962149284785,0.5436572776165747,0.33140342739227435
0.9553609974139382,0.0,0.32889462009232173,0.5443261364712839,0.3311098657425475
0.957378802900802,0.0,0.3299936384200572,0.5449939562423367,0.3308173786952011
0.9593953505082277,0.0,0.3310933173066532,0.5456607709539156,0.3305259466152677
0.9614105464025987,0.0,0.3321936017868929,0.5463265524729906,0.33023557674403037
0.963424485213801,0.0,0.33329453974348433,0.546991334941552,0.32994624958766394
0.9654370827347114,0.0,0.33439608137940724,0.5476550934219659,0.3296579711491745
0.9674484195031423,0.0,0.33549826701643,0.5483178573182101,0.3293707238943284
0.9694584240685279,0.0,0.33660105376085164,0.5489796059100911,0.3290845121840107
0.9714671655393844,0.0,0.33770447579643376,0.5496403647580053,0.3287993202703774
0.9734745825611739,0.0,0.33880849570520194,0.5503001164696144,0.32851515104857754
0.975480735471391,0.0,0.33991314296409914,0.5509588836490451,0.32823199023360417
0.9774855703555015,0.0,0.3410183841950818,0.5516166513486951,0.327949839714762
0.9794891414337477,0.0,0.342124245607629,0.5522734400978635,0.3276686861649125
0.9814913995800802,0.0,0.3432306964197178,0.5529292365161922,0.3273885309188813
0.9834923955467509,0.0,0.34433776102079405,0.5535840599337973,0.3271093612130187
0.9854920823491854,0.0,0.34544540977292076,0.5542378976660416,0.32683117813982676
0.9874905099163982,0.0,0.3465536667009296,0.5548907687132498,0.3265539692438324
0.9894876307627888,0.0,0.3476625018510967,0.5555426602214055,0.32627773569760166
0.991483496634378,0.0,0.3487719403469605,0.5561935917243233,0.32600246490011386
0.9934780569065488,0.0,0.34988195045128584,0.5568435493390353,0.32572815852535086
0.9954713677780598,0.0,0.35099255985745353,0.5574925539905138,0.32545480344370503
0.9974633728518,0.0,0.3521037335692275,0.5581405899129805,0.3251823895767245
0.9994541434507744,0.0,0.35321550782151223,0.5587876828366376,0.324910886934731
1.0014447197520135,0.0014447197520135457,0.3543284610524966,0.559434172918202,0.3246401727787429
1.003436533722995,0.0034365337229949056,0.3554433938297457,0.5600805263680115,0.3243700816297519
1.0054296623563717,0.005429662356371656,0.35656035065355507,0.5607267687213948,0.324100589620798
1.0074240277202653,0.0074240277202652916,0.35767928925327447,0.5613728751907132,0.32383168803463036
1.0094197140584307,0.009419714058430673,0.35880025830311785,0.5620188735445879,0.3235633633470911
1.0114166375064604,0.011416637506460381,0.3599232121069022,0.562664737110083,0.3232956246560832
1.0134148869281023,0.013414886928102332,0.36104820205186877,0.5633104950984631,0.32302845794387736
1.0154143751597848,0.015414375159784832,0.36217518048355885,0.5639561198088927,0.3227618726895969
1.017415193049624,0.017415193049624023,0.363304200028601,0.5646016410394878,0.32249585469571684
1.019417252772762,0.019417252772762073,0.36443521255427397,0.5652470309159412,0.32223041351082315
1.0214206445215468,0.021420644521546794,0.365568270440191,0.5658923189703842,0.32196553510584636
1.023425282452224,0.023425282452224083,0.36670332656815247,0.5665374780066799,0.3217012287134935
1.0254312534567267,0.0254312534567267,0.36784043157157614,0.5671825364407539,0.3214374808630964
1.0274384763193027,0.02743847631930274,0.368979540852353,0.5678274686037099,0.3211743001299112
1.0294470319823148,0.029447031982314797,0.3701207017857331,0.5684723009477892,0.3209116738806017
1.0314568465094192,0.031456846509419156,0.3712638738120671,0.5691170101774361,0.32064960974884116
1.033467992239745,0.03346799223974495,0.3724090995236566,0.5697616199366564,0.3203880962945789
1.0354804051722715,0.03548040517227147,0.3735563439304989,0.5704061101467204,0.32012713980975604
1.0374941463847263,0.03749414638472626,0.3747056433043435,0.5710505008012632,0.3198667304032483
1.0395091644718273,0.039509164471827285,0.3758569697688501,0.5716947758792941,0.31960687272106725
1.0415255065872306,0.04152550658723064,0.3770103517247749,0.5723389508846992,0.31934755872282494
1.0435431365863124,0.04354313658631237,0.37816576996630313,0.5729830146923973,0.31908879108024735
1.045562085031483,0.04556208503148307,0.37932324345990154,0.573626977479762,0.31883056397242626
1.0475823337081984,0.04758233370819842,0.3804827632400069,0.5742708338533618,0.3185728777438044
1.0496038939159509,0.04960389391595088,0.38164433726263103,0.5749145878297668,0.31831572905912253
1.051626768044195,0.05162676804419508,0.38280796838506587,0.5755582405801363,0.3180591156815922
1.0536509454533332,0.053650945453333154,0.3839736519638161,0.5762017891287741,0.3178030370843885
1.0556764518152366,0.055676451815236616,0.3851414042745276,0.5768452420418413,0.3175474880926856
1.05770325187055,0.05770325187055003,0.386311206472245,0.5774885885222858,0.3172924713077805
1.0597313972564726,0.059731397256472585,0.38748308985937496,0.5781318453591808,0.3170379783445867
1.0617608254087305,0.06176082540873051,0.3886570197746318,0.5787749931077002,0.3167840151362782
1.0637916166172565,0.06379161661725652,0.3898330441685181,0.579418057604812,0.3165305700207739
1.0658236861215886,0.06582368612158862,0.39101111545915124,0.5800610124014156,0.31627765140953557
1.067857122161135,0.06785712216113504,0.39219128630878836,0.580703885804752,0.3160252468282181
1.0698918480508295,0.06989184805082949,0.39337351372868656,0.5813466539540144,0.3157733637520721
1.0719279261658357,0.07192792616583565,0.3945578354649333,0.5819893369382356,0.31552199274131
1.0739653152606528,0.07396531526065275,0.39574422905165124,0.5826319221162208,0.31527113704115095
1.0760040409232567,0.07600404092325674,0.3969327108996145,0.5832744179375737,0.31502079179745124
1.0780441000511585,0.07804410005115847,0.3981232807329118,0.5839168237970114,0.31477095556405743
1.0800854787394558,0.08008547873945582,0.3993159319534056,0.584559135689716,0.31452162829754116
1.0821282147366005,0.08212821473660048,0.40051068815525137,0.5852013658599589,0.31427280363291743
1.0841722519346375,0.08417225193463751,0.40170751804479166,0.5858434970361373,0.3140244865015518
1.0862176716453726,0.08621767164537264,0.4029064707793688,0.5864855551228487,0.31377666581255426
1.0882643905466154,0.08826439054661539,0.4041074990643685,0.5871275143242087,0.31352934933923393
1.0903124831199988,0.09031248311999884,0.40531064814388196,0.5877693983607628,0.31328252677192836
1.0923618963697537,0.09236189636975367,0.4065158884444748,0.5884111909763021,0.3130362025823672
1.0944126615171204,0.09441266151712036,0.4077232398653302,0.5890529023034361,0.31279037138273225
1.096464775980823,0.09646477598082304,0.408932702452993,0.5896945318822162,0.3125450318085541
1.0985182192074852,0.09851821920748516,0.41014426563818035,0.590336073636692,0.31230018458410314
1.1005730417587374,0.10057304175873738,0.4113579608266277,0.5909775437055913,0.3120558222388752
1.1026291769390977,0.10262917693909768,0.41257375018263776,0.591618921611385,0.3118119505977006
1.104686706096498,0.104686706096498,0.4137916833800243,0.5922602330672362,0.3115685590812802
1.1067455600454603,0.10674556004546032,0.4150117210501518,0.5929014568423412,0.31132565363560616
1.1088057814011814,0.10880578140118136,0.4162338900057772,0.5935426065470182,0.31108322780880826
1.1108673610133764,0.11086736101337635,0.41745818641111015,0.5941836796628763,0.3108412810380514
1.112930280093927,0.11293028009392692,0.41868460067443947,0.594824670680552,0.3105998138049131
1.1149945922721285,0.11499459227212849,0.4199131662783374,0.5954655965873172,0.3103588186711477
1.1170602305784418,0.11706023057844184,0.42114384495347007,0.5961064369148232,0.3101183012377078
1.1191272662650433,0.11912726626504333,0.42237668074263773,0.5967472140898025,0.3098782523102557
1.1211956478644172,0.12119564786441717,0.4236116445603516,0.5973879124732093,0.3096386757875962
1.123265395449478,0.12326539544947801,0.4248487499728069,0.5980285386037707,0.30939956793233137
1.1253365272656537,0.1253365272656537,0.4260880095039361,0.5986690984401548,0.3091609251269176
1.1274089949409263,0.12740899494092628,0.4273293958002927,0.5993095773374222,0.30892275102127087
1.1294828812616466,0.12948288126164664,0.42857296007333917,0.5999500011857464,0.3086850355986144
1.1315581099138399,0.13155810991383987,0.4298186581928204,0.6005903467217593,0.30844778506346415
1.1336347223458902,0.13363472234589024,0.4310665166357106,0.6012306270441314,0.3082109935099595
1.1357127189196674,0.1357127189196674,0.432316537256711,0.6018708425636561,0.3079746593802781
1.1377920630258642,0.13779206302586422,0.4335686996362506,0.6025109823058159,0.3077387849798754
1.1398728344739901,0.13987283447399013,0.43482305347951344,0.6031510711333681,0.3075033608645015
1.141954955383758,0.14195495538375802,0.43607955348465194,0.6037910853793989,0.3072683932309417
1.1440384691063548,0.14403846910635476,0.43733822742686024,0.6044310386666893,0.30703387613760924
1.1461233756963596,0.14612337569635958,0.4385990769951246,0.6050709312990108,0.30679980808758955
1.1482096377010007,0.1482096377010007,0.43986208116029873,0.6057107520740743,0.3065661914216946
1.1502973346041254,0.15029733460412542,0.4411272897023176,0.6063505256496171,0.3063330170003269
1.1523863931150389,0.15238639311503888,0.44239465987218396,0.6069902298441434,0.30610029034099284
1.1544768446725686,0.15447684467256861,0.4436642123704939,0.6076298745711597,0.3058680067962598
1.1565687066761239,0.15656870667612388,0.4449359594388695,0.608269465429558,0.30563616343704325
1.1586619339187405,0.1586619339187405,0.44620987524218614,0.6089089888757826,0.3054047631196397
1.1607565909717525,0.16075659097175254,0.4474860007452128,0.60954846491029,0.3051737983302871
1.1628526325658946,0.16285263256589455,0.448764310054799,0.610187879980117,0.3049432717658078
1.1649500586033177,0.16495005860331768,0.45004480475427444,0.6108272343310546,0.3047131820209472
1.1670489215561366,0.1670489215561366,0.45132751857182846,0.6114665442207041,0.3044835229485443
1.1691491596034569,0.1691491596034569,0.4526124154107313,0.6121057910812908,0.30425429880665433
1.1712508135127884,0.17125081351278837,0.4538995218770424,0.6127449875873907,0.30402550435582043
1.1733538838104425,0.17335388381044248,0.4551888399980639,0.6133841341552397,0.3037971381934881
1.1754583352051833,0.17545833520518328,0.45648034980995306,0.6140232203213287,0.30356920217863603
1.1775642306489051,0.17756423064890514,0.45777409164532834,0.6146622654570422,0.30334168932014904
1.1796715252056647,0.17967152520566465,0.45907003961450804,0.6153012561754849,0.303114602106092
1.1817802127779025,0.18178021277790246,0.4603681916353986,0.6159401908865192,0.3028879397431581
1.183890357537232,0.18389035753723193,0.46166858893715257,0.616579089278531,0.3026616953521568
1.186001893298946,0.186001893298946,0.4629711924549586,0.6172179315558424,0.30243587332947186
1.1881148448807823,0.18811484488078234,0.4642760191816739,0.6178567254782195,0.30221046998309475
1.1902292417894005,0.19022924178940048,0.4655830890739635,0.6184954802044444,0.30198548165432726
1.1923450357334533,0.1923450357334533,0.4668923739967784,0.6191341813863289,0.301760911096153
1.1944622650477414,0.19446226504774144,0.4682038993805482,0.6197728408375269,0.301536753676487
1.196580931102983,0.19658093110298291,0.46951766782100085,0.6204114592032113,0.30131300798024085
1.1987010002382474,0.19870100023824744,0.4708336601612627,0.6210500265741672,0.3010896755180852
1.2008225210307035,0.20082252103070353,0.47215190828528303,0.6216885578143234,0.30086675095785154
1.2029454732613614,0.20294547326136136,0.47347240138767205,0.6223270470633508,0.3006442346341771
1.205069834628154,0.2050698346281541,0.4747951273140204,0.6229654878468125,0.30042212709739147
1.207195660667318,0.20719566066731798,0.4761201223935474,0.6236038970793913,0.30020042255586077
1.2093229161335999,0.20932291613359988,0.47744736642794194,0.6242422643952921,0.2999791225553565
1.2114515868036333,0.2114515868036333,0.47877685226536715,0.624880585754525,0.29975822695490706
1.21358173188083,0.21358173188082996,0.4801086186478164,0.6255188791272133,0.29953772979678206
1.2157133076743087,0.21571330767430874,0.48144264004073245,0.626157131633974,0.29931763327141425
1.2178463047506447,0.2178463047506447,0.48277891227072994,0.6267953406729845,0.29909793681977703
1.2199807826799458,0.2199807826799458,0.4841174744357789,0.627433524278544,0.2988786345773633
1.222116695923513,0.22211669592351302,0.4854582997703367,0.6280716690413612,0.2986597288549717
1.224254036540515,0.224254036540515,0.48680138503106546,0.6287097728056921,0.29844121895919784
1.2263928611586983,0.22639286115869828,0.4881467675907585,0.6293478526826419,0.29822309934837676
1.2285331290065147,0.22853312900651468,0.48949442360684253,0.6299858967087886,0.2980053719767568
1.2306748303297994,0.2306748303297994,0.49084434869328675,0.6306239021864428,0.29778803623830186
1.2328180154963089,0.23281801549630887,0.4921965763921451,0.6312618843198834,0.29757108716026437
1.2349626551337582,0.23496265513375825,0.4935510899865705,0.6318998345596469,0.2973545258297179
1.2371087343601457,0.23710873436014568,0.49490788185070544,0.6325377486816279,0.2971383520036852
1.239256293957051,0.23925629395705106,0.49626697956583965,0.6331756390039658,0.2969225615545099
1.2414053226006874,0.24140532260068737,0.4976283777925181,0.6338135023512308,0.29670715418509985
1.2435557969581528,0.24355579695815277,0.4989920635434809,0.6344513319926932,0.2964921302492485
1.2457077448901084,0.24570774489010838,0.5003580562847071,0.6350891363844795,0.2962774866621487
1.247861179787608,0.24786117978760802,0.5017263663548215,0.6357269196776372,0.29606322129049545
1.2500160665352298,0.2500160665352298,0.5030969732590834,0.6363646716582849,0.2958493353580991
1.2521724167294324,0.25217241672943236,0.5044698861690421,0.6370023959487128,0.29563582709531033
1.254330275159543,0.2543302751595431,0.5058451354512213,0.6376401059714567,0.2954226919263192
1.2564895915874528,0.25648959158745277,0.5072226909327661,0.6382777870563103,0.29520993237332505
1.258650368193961,0.2586503681939609,0.5086025558042145,0.6389154400335997,0.2949975471397863
1.26081265726609,0.26081265726609004,0.5099847653075453,0.6395530805066869,0.29478553133091623
1.2629764206954202,0.26297642069542015,0.5113692969480488,0.6401906974064957,0.2945738867095997
1.2651416504665545,0.26514165046655447,0.5127561474185639,0.6408282885492156,0.2943626123236811
1.2673083747412728,0.2673083747412728,0.5141453365981955,0.6414658624004232,0.29415170542554847
1.269476602524106,0.269476602524106,0.5155368721372121,0.6421034217730579,0.2939411642531411
1.271646302823289,0.27164630282328894,0.5169307360018626,0.6427409577215428,0.2937309895232829
1.2738174778294622,0.2738174778294622,0.5183269314284884,0.6433784710622206,0.29352118040438313
1.2759901858227103,0.2759901858227103,0.5197254977817989,0.6440159790657134,0.29331173139064504
1.2781643740442425,0.27816437404424255,0.5211264029937891,0.6446534664073909,0.29310264542175446
1.28034004316278,0.28034004316278005,0.5225296493384904,0.6452909334499282,0.29289392086178623
1.2825172194245111,0.28251721942451113,0.5239352556131304,0.6459283880434157,0.29268555528065576
1.2846959129935167,0.2846959129935167,0.5253432302839923,0.6465658333141846,0.2924775467820382
1.286876093660838,0.2868760936608381,0.526753555713983,0.6472032605777258,0.29226989617191634
1.2890577636269196,0.2890577636269196,0.5281662351853903,0.6478406706369384,0.29206260245271665
1.2912409686190836,0.29124096861908355,0.5295813002126171,0.6484780769994813,0.2918556612839325
1.2934256783023594,0.29342567830235944,0.5309987330537075,0.6491154709518554,0.29164907401195705
1.295611883501114,0.2956118835011139,0.5324185296379779,0.6497528499687206,0.29144283959058725
1.2977995899526322,0.2977995899526322,0.5338406955708406,0.6503902158739834,0.2912369571988904
1.2999888461497269,0.2999888461497269,0.5352652643076373,0.6510275829334802,0.29103142212250077
1.3021796040902684,0.30217960409026845,0.5366922065452324,0.6516649373089791,0.2908262369425074
1.304371865984466,0.3043718659844661,0.5381215256120089,0.6523022797901348,0.2906213999265219
1.3065656463488289,0.3065656463488289,0.5395532328775269,0.6529396147395232,0.29041690962708344
1.3087609745708917,0.3087609745708917,0.5409873494679841,0.6535769508255669,0.29021276275270225
1.310957812989923,0.3109578129899231,0.5424238527208266,0.6542142772468651,0.29000896103661944
1.3131561638217535,0.3131561638217535,0.5438627459909936,0.6548515947857965,0.2898055029133104
1.3153560442027799,0.31535604420277985,0.545304042419608,0.6554889085444984,0.2896023866724704
1.3175574767281435,0.3175574767281435,0.5467477587733711,0.6561262251929776,0.2893996096149749
1.3197604279249266,0.31976042792492665,0.5481938750533909,0.6567635351665899,0.2891971731091587
1.3219649000145668,0.3219649000145668,0.5496423946412136,0.6574008392404807,0.28899507565719773
1.3241709065725376,0.32417090657253755,0.5510933283957039,0.6580381414671876,0.2887933158193903
1.326378475757431,0.32637847575743106,0.5525466968161431,0.658675450098869,0.2885918904675293
1.3285875721090716,0.32858757210907164,0.55400247852919,0.659312755016586,0.28839080129074546
1.3307981978544914,0.3307981978544914,0.5554606769430515,0.6599500569886345,0.28819004661579584
1.3330103568059894,0.33301035680598945,0.5569212965190832,0.66058735723702,0.2879896258172323
1.3352240950843395,0.3352240950843395,0.5583843697040339,0.6612246691594947,0.2877895344902015
1.3374393690455904,0.33743936904559035,0.5598498696506249,0.6618619803006851,0.28758977496730154
1.3396561809223553,0.3396561809223553,0.5613177997937763,0.6624992914213266,0.28739034561854737
1.341874532948744,0.34187453294874404,0.5627881635753565,0.6631366032807904,0.2871912457601695
1.3440944584233359,0.34409445842333586,0.5642609850629793,0.6637739255528459,0.28699247209482337
1.3463159425263969,0.34631594252639686,0.5657362564390566,0.6644112540855076,0.2867940248762295
1.3485389730874664,0.3485389730874664,0.5672139716103797,0.6650485854953558,0.28659590374709865
1.3507635523462176,0.3507635523462176,0.5686941340455998,0.6656859205347558,0.2863981075568631
1.3529896897770017,0.35298968977700174,0.5701767520399749,0.6663232620245623,0.2862006350884201
1.3552174166313173,0.35521741663131734,0.5716618484376798,0.6669606190081367,0.2860034831028031
1.3574466985068419,0.35744669850684185,0.5731494023324616,0.6675979817391919,0.28580665322300547
1.3596775376487964,0.3596775376487964,0.5746394172198097,0.6682353509628456,0.285610144042181
1.361909936303891,0.3619099363038909,0.5761318966021944,0.6688727274230928,0.2854139547342527
1.3641439157273059,0.36414391572730587,0.5776268567144399,0.6695101172836928,0.28521808300723706
1.3663794816244177,0.3663794816244177,0.5791243034251591,0.6701475222608337,0.28502252759588487
1.3686166133773465,0.3686166133773465,0.5806242249605279,0.6707849365671166,0.2848272890014414
1.3708553132383323,0.3708553132383323,0.5821266248499262,0.6714223609395447,0.28463236600615005
1.3730955834610967,0.3730955834610967,0.5836315066297323,0.6720597961134729,0.2844377577358159
1.3753374471702569,0.37533744717025685,0.5851388878821266,0.6726972487551564,0.2842434618255254
1.3775809043386473,0.3775809043386473,0.5866487706596134,0.6733347189377525,0.284049477422343
1.3798259382305784,0.3798259382305784,0.5881611457538071,0.6739722019896419,0.28385580469839056
1.3820725511052852,0.38207255110528515,0.5896760167280692,0.6746096986395571,0.2836624425928562
1.3843207452234794,0.38432074522347937,0.5911933871527795,0.6752472096147244,0.28346939015651174
1.3865705356245794,0.38657053562457944,0.5927132692412755,0.6758847392602547,0.28327664565961186
1.388821936448958,0.388821936448958,0.5942356746372834,0.6765222916563971,0.2830842072321218
1.3910749248976035,0.39107492489760354,0.5957605900069808,0.6771598604213978,0.2828920755796105
1.3933295032367221,0.3933295032367221,0.5972880189478039,0.6777974462755765,0.28270024967989116
1.3955856737339916,0.39558567373399156,0.5988179650642268,0.6784350499385141,0.2825087284746246
1.3978434386585614,0.3978434386585614,0.6003504319677659,0.6790726721268925,0.28231751111704284
1.4001028303666112,0.4001028303666112,0.601885443726451,0.6797103220455369,0.28212659461391354
1.4023638259452438,0.4023638259452438,0.6034229868888923,0.6803479932924574,0.28193597977215745
1.4046264223549092,0.4046264223549092,0.6049630614789837,0.6809856850799463,0.28174566577416726
1.406890621870228,0.40689062187022795,0.6065056711353891,0.6816233981193136,0.2815556518211224
1.4091564267672858,0.4091564267672858,0.6080508195038337,0.6822611331202211,0.28136593676345
1.4114238393236338,0.4114238393236338,0.6095985102371089,0.6828988907898861,0.28117651990282866
1.4136928946733829,0.4136928946733829,0.6111487694527421,0.6835366810677783,0.2809873979744566
1.4159635619146098,0.4159635619146098,0.6127015781779809,0.6841744953236457,0.2807985723638069
1.4182358432417117,0.4182358432417117,0.6142569400262665,0.684812334235545,0.2806100419174129
1.4205097409376857,0.42050974093768567,0.6158148586776294,0.6854501985053787,0.280421805900005
1.4227852572869895,0.42278525728698946,0.6173753378191873,0.6860880888334577,0.28023386326552213
1.4250623945755403,0.4250623945755403,0.6189383811451489,0.6867260059180182,0.28004621314192946
1.4273411761003294,0.4273411761003294,0.6205040067980725,0.6873639563362133,0.27985885322323156
1.4296215921871303,0.42962159218713025,0.6220722102959644,0.6880019374272024,0.2796717834568767
1.43190363566251,0.4319036356625101,0.6236429888545525,0.6886399472347193,0.2794850033923808
1.4341873088178079,0.43418730881780787,0.6252163461953785,0.6892779864510601,0.2792985122072764
1.4364726139458148,0.4364726139458148,0.6267922860470944,0.6899160557674406,0.279112309057723
1.4387595533407767,0.43875955334077665,0.6283708121454699,0.6905541558733717,0.2789263929085166
1.4410481292983888,0.44104812929838877,0.6299519282333933,0.6911922874564027,0.27874076295447026
1.4433383661602694,0.44333836616026945,0.6315356533119169,0.6918304573440253,0.27855541684056107
1.4456302492879434,0.44563024928794337,0.6331219794519974,0.6924686614952122,0.2783703548512335
1.4479237754541883,0.44792377545418827,0.6347109065967059,0.6931068990524807,0.27818557631115937
1.4502189469600928,0.4502189469600928,0.6363024385163758,0.6937451706978663,0.27800108044297644
1.452515766108192,0.452515766108192,0.6378965789884825,0.694383477111927,0.27781686636927816
1.454814235202464,0.454814235202464,0.6394933317976452,0.6950218189737143,0.27763293326350436
1.4571143565483329,0.4571143565483329,0.6410927007356355,0.695660196961029,0.27744928011836123
1.4594161353474144,0.45941613534741443,0.6426946916169891,0.6962986125519421,0.27726590595310086
1.4617195923479012,0.46171959234790116,0.6442993211047755,0.6969370715296179,0.2770828087209338
1.4640247081023443,0.4640247081023443,0.6459065778758187,0.6975755685315903,0.27689998902187085
1.4663314849215288,0.46633148492152876,0.6475164657494473,0.6982141042291801,0.27671744585097713
1.4686399251176785,0.4686399251176785,0.6491289885521617,0.6988526792927132,0.2765351784641439
1.4709500310044532,0.4709500310044532,0.6507441501176375,0.6994912943910947,0.27635318604447434
1.4732618048969486,0.4732618048969486,0.6523619542867308,0.7001299501918936,0.27617146773334866
1.4755752491116951,0.47557524911169513,0.6539824049074828,0.700768647361059,0.2759900226858747
1.4778903659666558,0.4778903659666558,0.6556055058351233,0.7014073865632611,0.2758088499705025
1.4802071633718166,0.48020716337181657,0.6572312648569298,0.7020461700020633,0.27562794845377425
1.4825256529047313,0.48252565290473126,0.658859692357803,0.7026850008866177,0.275447316771789
1.4848458216142977,0.4848458216142977,0.660490781500907,0.7033238756652906,0.27526695503672727
1.4871676718238023,0.4871676718238023,0.6621245361691808,0.7039627949966416,0.27508686233616686
1.4894912058579584,0.48949120585795836,0.6637609602527736,0.7046017595382068,0.27490703796809157
1.4918164260429057,0.49181642604290565,0.6654000576490509,0.7052407699462719,0.27472748112177214
1.4941433347062079,0.49414333470620786,0.6670418322625968,0.7058798268755879,0.27454819096922733
1.4964719341768535,0.49647193417685354,0.6686862880052217,0.7065189309795699,0.274369166696232
1.4988022267852525,0.49880222678525254,0.6703334287959641,0.7071580829101549,0.2741904075080015
1.501134214863237,0.501134214863237,0.6719832585610973,0.7077972833180297,0.27401191256871016
1.5034679007440577,0.5034679007440577,0.673635781234132,0.708436532852204,0.27383368104551664
1.5058032938698722,0.5058032938698722,0.6752910057955707,0.7090758341054482,0.27365571176147796
1.5081403981185095,0.5081403981185095,0.6769489373012451,0.70971518814261,0.2734780038033193
1.5104792067479538,0.5104792067479538,0.6786095732733226,0.7103545931226449,0.2733005569284046
1.5128197220967285,0.5128197220967285,0.6802729176732106,0.7109940496892762,0.2731233703725877
1.515161946504772,0.5151619465047721,0.6819389744695776,0.7116335584850049,0.27294644338701346
1.5175058823134333,0.5175058823134333,0.6836077476383561,0.7122731201509964,0.27276977518747003
